mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
54373721,20,20220,2021,12,0,0,1094
54373721,20,20220,2021,12,0,1,1626
54373721,20,20220,2021,12,0,2,1442
54373721,20,20220,2021,12,1,0,1014
54373721,20,20220,2021,12,1,1,1562
54373721,20,20220,2021,12,1,2,1383
54373721,20,20220,2021,12,2,0,1035
54373721,20,20220,2021,12,2,1,1579
54373721,20,20220,2021,12,2,2,1398
54373722,20,20220,2021,12,0,0,1577
54373722,20,20220,2021,12,0,1,1681
54373722,20,20220,2021,12,0,2,1620
54373722,20,20220,2021,12,1,0,1650
54373722,20,20220,2021,12,1,1,1650
54373722,20,20220,2021,12,1,2,1666
54373722,20,20220,2021,12,2,0,1631
54373722,20,20220,2021,12,2,1,1658
54373722,20,20220,2021,12,2,2,1654
54373723,20,20220,2021,12,0,0,480
54373723,20,20220,2021,12,0,1,347
54373723,20,20220,2021,12,0,2,413
54373723,20,20220,2021,12,1,0,467
54373723,20,20220,2021,12,1,1,318
54373723,20,20220,2021,12,1,2,397
54373723,20,20220,2021,12,2,0,471
54373723,20,20220,2021,12,2,1,325
54373723,20,20220,2021,12,2,2,401
54373724,20,20220,2021,12,0,0,1025
54373724,20,20220,2021,12,0,1,469
54373724,20,20220,2021,12,0,2,741
54373724,20,20220,2021,12,1,0,2263
54373724,20,20220,2021,12,1,1,682
54373724,20,20220,2021,12,1,2,1481
54373724,20,20220,2021,12,2,0,1943
54373724,20,20220,2021,12,2,1,627
54373724,20,20220,2021,12,2,2,1290
54373730,20,20220,2021,12,0,0,140
54373730,20,20220,2021,12,0,1,142
54373730,20,20220,2021,12,0,2,130
54373730,20,20220,2021,12,1,0,75
54373730,20,20220,2021,12,1,1,76
54373730,20,20220,2021,12,1,2,70
54373730,20,20220,2021,12,2,0,92
54373730,20,20220,2021,12,2,1,93
54373730,20,20220,2021,12,2,2,86
54373731,20,20220,2021,12,0,0,667
54373731,20,20220,2021,12,0,1,720
54373731,20,20220,2021,12,0,2,736
54373731,20,20220,2021,12,1,0,647
54373731,20,20220,2021,12,1,1,859
54373731,20,20220,2021,12,1,2,771
54373731,20,20220,2021,12,2,0,653
54373731,20,20220,2021,12,2,1,823
54373731,20,20220,2021,12,2,2,762
54373732,20,20220,2021,12,0,0,1583
54373732,20,20220,2021,12,0,1,1745
54373732,20,20220,2021,12,0,2,1723
54373732,20,20220,2021,12,1,0,1644
54373732,20,20220,2021,12,1,1,2085
54373732,20,20220,2021,12,1,2,1816
54373732,20,20220,2021,12,2,0,1628
54373732,20,20220,2021,12,2,1,1997
54373732,20,20220,2021,12,2,2,1792
54373733,20,20220,2021,12,0,0,572
54373733,20,20220,2021,12,0,1,448
54373733,20,20220,2021,12,0,2,496
54373733,20,20220,2021,12,1,0,419
54373733,20,20220,2021,12,1,1,371
54373733,20,20220,2021,12,1,2,423
54373733,20,20220,2021,12,2,0,458
54373733,20,20220,2021,12,2,1,391
54373733,20,20220,2021,12,2,2,442
54373734,20,20220,2021,12,0,0,250
54373734,20,20220,2021,12,0,1,77
54373734,20,20220,2021,12,0,2,146
54373734,20,20220,2021,12,1,0,224
54373734,20,20220,2021,12,1,1,122
54373734,20,20220,2021,12,1,2,177
54373734,20,20220,2021,12,2,0,230
54373734,20,20220,2021,12,2,1,110
54373734,20,20220,2021,12,2,2,169
54373740,20,20220,2021,12,0,0,272
54373740,20,20220,2021,12,0,1,362
54373740,20,20220,2021,12,0,2,292
54373740,20,20220,2021,12,1,0,237
54373740,20,20220,2021,12,1,1,462
54373740,20,20220,2021,12,1,2,321
54373740,20,20220,2021,12,2,0,246
54373740,20,20220,2021,12,2,1,436
54373740,20,20220,2021,12,2,2,313
54373741,20,20220,2021,12,0,0,13
54373741,20,20220,2021,12,0,1,33
54373741,20,20220,2021,12,0,2,25
54373741,20,20220,2021,12,1,0,59
54373741,20,20220,2021,12,1,1,56
54373741,20,20220,2021,12,1,2,66
54373741,20,20220,2021,12,2,0,47
54373741,20,20220,2021,12,2,1,50
54373741,20,20220,2021,12,2,2,56
54373742,20,20220,2021,12,0,0,2399
54373742,20,20220,2021,12,0,1,2522
54373742,20,20220,2021,12,0,2,2510
54373742,20,20220,2021,12,1,0,1832
54373742,20,20220,2021,12,1,1,2475
54373742,20,20220,2021,12,1,2,2146
54373742,20,20220,2021,12,2,0,1978
54373742,20,20220,2021,12,2,1,2488
54373742,20,20220,2021,12,2,2,2240
54373743,20,20220,2021,12,0,0,1288
54373743,20,20220,2021,12,0,1,1465
54373743,20,20220,2021,12,0,2,1421
54373743,20,20220,2021,12,1,0,1941
54373743,20,20220,2021,12,1,1,1778
54373743,20,20220,2021,12,1,2,1818
54373743,20,20220,2021,12,2,0,1773
54373743,20,20220,2021,12,2,1,1697
54373743,20,20220,2021,12,2,2,1715
54373744,20,20220,2021,12,0,0,397
54373744,20,20220,2021,12,0,1,423
54373744,20,20220,2021,12,0,2,399
54373744,20,20220,2021,12,1,0,233
54373744,20,20220,2021,12,1,1,179
54373744,20,20220,2021,12,1,2,210
54373744,20,20220,2021,12,2,0,276
54373744,20,20220,2021,12,2,1,242
54373744,20,20220,2021,12,2,2,258
54373745,20,20220,2021,12,0,0,20
54373745,20,20220,2021,12,0,2,10
54373745,20,20220,2021,12,1,0,21
54373745,20,20220,2021,12,1,1,11
54373745,20,20220,2021,12,1,2,20
54373745,20,20220,2021,12,2,0,21
54373745,20,20220,2021,12,2,2,17
54373750,20,20220,2021,12,0,0,702
54373750,20,20220,2021,12,0,1,665
54373750,20,20220,2021,12,0,2,651
54373750,20,20220,2021,12,1,0,801
54373750,20,20220,2021,12,1,1,671
54373750,20,20220,2021,12,1,2,666
54373750,20,20220,2021,12,2,0,776
54373750,20,20220,2021,12,2,1,669
54373750,20,20220,2021,12,2,2,662
54373751,20,20220,2021,12,0,0,1324
54373751,20,20220,2021,12,0,1,1369
54373751,20,20220,2021,12,0,2,1356
54373751,20,20220,2021,12,1,0,1066
54373751,20,20220,2021,12,1,1,1143
54373751,20,20220,2021,12,1,2,1049
54373751,20,20220,2021,12,2,0,1132
54373751,20,20220,2021,12,2,1,1201
54373751,20,20220,2021,12,2,2,1128
54373752,20,20220,2021,12,0,0,2482
54373752,20,20220,2021,12,0,1,2452
54373752,20,20220,2021,12,0,2,2451
54373752,20,20220,2021,12,1,0,2930
54373752,20,20220,2021,12,1,1,2741
54373752,20,20220,2021,12,1,2,2775
54373752,20,20220,2021,12,2,0,2814
54373752,20,20220,2021,12,2,1,2667
54373752,20,20220,2021,12,2,2,2692
54373753,20,20220,2021,12,0,0,456
54373753,20,20220,2021,12,0,1,356
54373753,20,20220,2021,12,0,2,402
54373753,20,20220,2021,12,1,0,361
54373753,20,20220,2021,12,1,1,411
54373753,20,20220,2021,12,1,2,422
54373753,20,20220,2021,12,2,0,386
54373753,20,20220,2021,12,2,1,397
54373753,20,20220,2021,12,2,2,417
54373754,20,20220,2021,12,0,0,2016
54373754,20,20220,2021,12,0,1,2076
54373754,20,20220,2021,12,0,2,2069
54373754,20,20220,2021,12,1,0,1518
54373754,20,20220,2021,12,1,1,1723
54373754,20,20220,2021,12,1,2,1696
54373754,20,20220,2021,12,2,0,1647
54373754,20,20220,2021,12,2,1,1814
54373754,20,20220,2021,12,2,2,1793
54373755,20,20220,2021,12,0,0,397
54373755,20,20220,2021,12,0,1,333
54373755,20,20220,2021,12,0,2,381
54373755,20,20220,2021,12,1,0,241
54373755,20,20220,2021,12,1,1,290
54373755,20,20220,2021,12,1,2,299
54373755,20,20220,2021,12,2,0,281
54373755,20,20220,2021,12,2,1,301
54373755,20,20220,2021,12,2,2,320
54373756,20,20220,2021,12,0,0,125
54373756,20,20220,2021,12,0,2,47
54373756,20,20220,2021,12,1,0,166
54373756,20,20220,2021,12,1,1,22
54373756,20,20220,2021,12,1,2,82
54373756,20,20220,2021,12,2,0,155
54373756,20,20220,2021,12,2,1,16
54373756,20,20220,2021,12,2,2,73
54373760,20,20220,2021,12,0,0,2391
54373760,20,20220,2021,12,0,1,1295
54373760,20,20220,2021,12,0,2,1722
54373760,20,20220,2021,12,1,0,2041
54373760,20,20220,2021,12,1,1,1066
54373760,20,20220,2021,12,1,2,1549
54373760,20,20220,2021,12,2,0,2132
54373760,20,20220,2021,12,2,1,1125
54373760,20,20220,2021,12,2,2,1594
54373761,20,20220,2021,12,0,0,1983
54373761,20,20220,2021,12,0,1,2266
54373761,20,20220,2021,12,0,2,2095
54373761,20,20220,2021,12,1,0,1759
54373761,20,20220,2021,12,1,1,1866
54373761,20,20220,2021,12,1,2,1796
54373761,20,20220,2021,12,2,0,1817
54373761,20,20220,2021,12,2,1,1969
54373761,20,20220,2021,12,2,2,1873
54373762,20,20220,2021,12,0,0,3983
54373762,20,20220,2021,12,0,1,3606
54373762,20,20220,2021,12,0,2,3720
54373762,20,20220,2021,12,1,0,5472
54373762,20,20220,2021,12,1,1,3656
54373762,20,20220,2021,12,1,2,4277
54373762,20,20220,2021,12,2,0,5088
54373762,20,20220,2021,12,2,1,3643
54373762,20,20220,2021,12,2,2,4133
54373763,20,20220,2021,12,0,0,2959
54373763,20,20220,2021,12,0,1,1116
54373763,20,20220,2021,12,0,2,1905
54373763,20,20220,2021,12,1,0,2217
54373763,20,20220,2021,12,1,1,1329
54373763,20,20220,2021,12,1,2,1667
54373763,20,20220,2021,12,2,0,2409
54373763,20,20220,2021,12,2,1,1274
54373763,20,20220,2021,12,2,2,1728
54373764,20,20220,2021,12,0,0,534
54373764,20,20220,2021,12,0,1,328
54373764,20,20220,2021,12,0,2,416
54373764,20,20220,2021,12,1,0,4011
54373764,20,20220,2021,12,1,1,908
54373764,20,20220,2021,12,1,2,2159
54373764,20,20220,2021,12,2,0,3114
54373764,20,20220,2021,12,2,1,759
54373764,20,20220,2021,12,2,2,1709
54373765,20,20220,2021,12,0,0,693
54373765,20,20220,2021,12,0,1,668
54373765,20,20220,2021,12,0,2,640
54373765,20,20220,2021,12,1,0,485
54373765,20,20220,2021,12,1,1,510
54373765,20,20220,2021,12,1,2,536
54373765,20,20220,2021,12,2,0,539
54373765,20,20220,2021,12,2,1,551
54373765,20,20220,2021,12,2,2,562
54373766,20,20220,2021,12,0,0,115
54373766,20,20220,2021,12,0,2,48
54373766,20,20220,2021,12,1,0,61
54373766,20,20220,2021,12,1,1,20
54373766,20,20220,2021,12,1,2,45
54373766,20,20220,2021,12,2,0,75
54373766,20,20220,2021,12,2,1,16
54373766,20,20220,2021,12,2,2,46
54373767,20,20220,2021,12,0,0,30
54373767,20,20220,2021,12,1,0,16
54373767,20,20220,2021,12,2,0,20
54373770,20,20220,2021,12,0,0,178
54373770,20,20220,2021,12,0,1,159
54373770,20,20220,2021,12,0,2,171
54373770,20,20220,2021,12,1,0,187
54373770,20,20220,2021,12,1,1,168
54373770,20,20220,2021,12,1,2,189
54373770,20,20220,2021,12,2,0,185
54373770,20,20220,2021,12,2,1,165
54373770,20,20220,2021,12,2,2,184
54373771,20,20220,2021,12,0,0,937
54373771,20,20220,2021,12,0,1,1094
54373771,20,20220,2021,12,0,2,1051
54373771,20,20220,2021,12,1,0,989
54373771,20,20220,2021,12,1,1,1165
54373771,20,20220,2021,12,1,2,1090
54373771,20,20220,2021,12,2,0,975
54373771,20,20220,2021,12,2,1,1147
54373771,20,20220,2021,12,2,2,1080
54373772,20,20220,2021,12,0,0,372
54373772,20,20220,2021,12,0,1,301
54373772,20,20220,2021,12,0,2,337
54373772,20,20220,2021,12,1,0,282
54373772,20,20220,2021,12,1,1,237
54373772,20,20220,2021,12,1,2,236
54373772,20,20220,2021,12,2,0,305
54373772,20,20220,2021,12,2,1,253
54373772,20,20220,2021,12,2,2,262
54373773,20,20220,2021,12,0,0,559
54373773,20,20220,2021,12,0,1,787
54373773,20,20220,2021,12,0,2,656
54373773,20,20220,2021,12,1,0,403
54373773,20,20220,2021,12,1,1,855
54373773,20,20220,2021,12,1,2,651
54373773,20,20220,2021,12,2,0,443
54373773,20,20220,2021,12,2,1,838
54373773,20,20220,2021,12,2,2,652
54373774,20,20220,2021,12,0,0,1092
54373774,20,20220,2021,12,0,1,1582
54373774,20,20220,2021,12,0,2,1392
54373774,20,20220,2021,12,1,0,831
54373774,20,20220,2021,12,1,1,1199
54373774,20,20220,2021,12,1,2,1043
54373774,20,20220,2021,12,2,0,898
54373774,20,20220,2021,12,2,1,1298
54373774,20,20220,2021,12,2,2,1133
54373775,20,20220,2021,12,0,0,33
54373775,20,20220,2021,12,0,2,18
54373775,20,20220,2021,12,1,0,16
54373775,20,20220,2021,12,1,2,14
54373775,20,20220,2021,12,2,0,20
54373775,20,20220,2021,12,2,2,15
54373777,20,20220,2021,12,0,0,127
54373777,20,20220,2021,12,0,2,36
54373777,20,20220,2021,12,1,1,11
54373777,20,20220,2021,12,2,0,37
54373777,20,20220,2021,12,2,2,14
54373780,20,20220,2021,12,0,0,1425
54373780,20,20220,2021,12,0,1,1705
54373780,20,20220,2021,12,0,2,1536
54373780,20,20220,2021,12,1,0,988
54373780,20,20220,2021,12,1,1,1643
54373780,20,20220,2021,12,1,2,1304
54373780,20,20220,2021,12,2,0,1101
54373780,20,20220,2021,12,2,1,1659
54373780,20,20220,2021,12,2,2,1364
54373781,20,20220,2021,12,0,0,1951
54373781,20,20220,2021,12,0,1,1874
54373781,20,20220,2021,12,0,2,1827
54373781,20,20220,2021,12,1,0,1561
54373781,20,20220,2021,12,1,1,1969
54373781,20,20220,2021,12,1,2,1740
54373781,20,20220,2021,12,2,0,1662
54373781,20,20220,2021,12,2,1,1945
54373781,20,20220,2021,12,2,2,1762
54373782,20,20220,2021,12,0,0,235
54373782,20,20220,2021,12,0,1,81
54373782,20,20220,2021,12,0,2,179
54373782,20,20220,2021,12,1,0,218
54373782,20,20220,2021,12,1,1,113
54373782,20,20220,2021,12,1,2,156
54373782,20,20220,2021,12,2,0,222
54373782,20,20220,2021,12,2,1,105
54373782,20,20220,2021,12,2,2,162
54373783,20,20220,2021,12,0,0,361
54373783,20,20220,2021,12,0,1,216
54373783,20,20220,2021,12,0,2,259
54373783,20,20220,2021,12,1,0,380
54373783,20,20220,2021,12,1,1,260
54373783,20,20220,2021,12,1,2,292
54373783,20,20220,2021,12,2,0,375
54373783,20,20220,2021,12,2,1,248
54373783,20,20220,2021,12,2,2,283
54373784,20,20220,2021,12,0,0,396
54373784,20,20220,2021,12,0,1,297
54373784,20,20220,2021,12,0,2,381
54373784,20,20220,2021,12,1,0,423
54373784,20,20220,2021,12,1,1,393
54373784,20,20220,2021,12,1,2,451
54373784,20,20220,2021,12,2,0,416
54373784,20,20220,2021,12,2,1,368
54373784,20,20220,2021,12,2,2,433
54373785,20,20220,2021,12,0,0,20
54373785,20,20220,2021,12,1,0,10
54373785,20,20220,2021,12,2,0,12
54373790,20,20220,2021,12,0,0,890
54373790,20,20220,2021,12,0,1,1403
54373790,20,20220,2021,12,0,2,1258
54373790,20,20220,2021,12,1,0,750
54373790,20,20220,2021,12,1,1,1369
54373790,20,20220,2021,12,1,2,1113
54373790,20,20220,2021,12,2,0,786
54373790,20,20220,2021,12,2,1,1378
54373790,20,20220,2021,12,2,2,1150
54373791,20,20220,2021,12,0,0,2483
54373791,20,20220,2021,12,0,1,1928
54373791,20,20220,2021,12,0,2,2022
54373791,20,20220,2021,12,1,0,1410
54373791,20,20220,2021,12,1,1,1324
54373791,20,20220,2021,12,1,2,1394
54373791,20,20220,2021,12,2,0,1687
54373791,20,20220,2021,12,2,1,1480
54373791,20,20220,2021,12,2,2,1556
54373792,20,20220,2021,12,0,0,548
54373792,20,20220,2021,12,0,1,404
54373792,20,20220,2021,12,0,2,431
54373792,20,20220,2021,12,1,0,448
54373792,20,20220,2021,12,1,1,366
54373792,20,20220,2021,12,1,2,410
54373792,20,20220,2021,12,2,0,474
54373792,20,20220,2021,12,2,1,376
54373792,20,20220,2021,12,2,2,416
54373793,20,20220,2021,12,0,0,184
54373793,20,20220,2021,12,0,1,224
54373793,20,20220,2021,12,0,2,172
54373793,20,20220,2021,12,1,0,96
54373793,20,20220,2021,12,1,1,116
54373793,20,20220,2021,12,1,2,121
54373793,20,20220,2021,12,2,0,119
54373793,20,20220,2021,12,2,1,144
54373793,20,20220,2021,12,2,2,134
54373794,20,20220,2021,12,0,0,638
54373794,20,20220,2021,12,0,1,591
54373794,20,20220,2021,12,0,2,544
54373794,20,20220,2021,12,1,0,267
54373794,20,20220,2021,12,1,1,463
54373794,20,20220,2021,12,1,2,393
54373794,20,20220,2021,12,2,0,362
54373794,20,20220,2021,12,2,1,496
54373794,20,20220,2021,12,2,2,432
54374569,20,20220,2021,12,1,0,14
54374569,20,20220,2021,12,1,2,13
54374569,20,20220,2021,12,2,0,10
54374569,20,20220,2021,12,2,2,10
54374577,20,20220,2021,12,1,0,24
54374577,20,20220,2021,12,1,1,31
54374577,20,20220,2021,12,1,2,24
54374577,20,20220,2021,12,2,0,18
54374577,20,20220,2021,12,2,1,23
54374577,20,20220,2021,12,2,2,18
54374606,20,20220,2021,12,0,0,303
54374606,20,20220,2021,12,0,1,261
54374606,20,20220,2021,12,0,2,337
54374606,20,20220,2021,12,1,0,350
54374606,20,20220,2021,12,1,1,377
54374606,20,20220,2021,12,1,2,368
54374606,20,20220,2021,12,2,0,338
54374606,20,20220,2021,12,2,1,347
54374606,20,20220,2021,12,2,2,360
54374607,20,20220,2021,12,0,0,606
54374607,20,20220,2021,12,0,1,716
54374607,20,20220,2021,12,0,2,656
54374607,20,20220,2021,12,1,0,554
54374607,20,20220,2021,12,1,1,771
54374607,20,20220,2021,12,1,2,669
54374607,20,20220,2021,12,2,0,567
54374607,20,20220,2021,12,2,1,757
54374607,20,20220,2021,12,2,2,666
54374608,20,20220,2021,12,0,0,623
54374608,20,20220,2021,12,0,1,184
54374608,20,20220,2021,12,0,2,380
54374608,20,20220,2021,12,1,0,689
54374608,20,20220,2021,12,1,1,236
54374608,20,20220,2021,12,1,2,460
54374608,20,20220,2021,12,2,0,671
54374608,20,20220,2021,12,2,1,223
54374608,20,20220,2021,12,2,2,440
54374609,20,20220,2021,12,0,0,1215
54374609,20,20220,2021,12,0,1,1309
54374609,20,20220,2021,12,0,2,1222
54374609,20,20220,2021,12,1,0,840
54374609,20,20220,2021,12,1,1,1000
54374609,20,20220,2021,12,1,2,950
54374609,20,20220,2021,12,2,0,937
54374609,20,20220,2021,12,2,1,1080
54374609,20,20220,2021,12,2,2,1020
54374616,20,20220,2021,12,0,0,55
54374616,20,20220,2021,12,0,1,32
54374616,20,20220,2021,12,0,2,44
54374616,20,20220,2021,12,1,0,38
54374616,20,20220,2021,12,1,1,53
54374616,20,20220,2021,12,1,2,43
54374616,20,20220,2021,12,2,0,42
54374616,20,20220,2021,12,2,1,47
54374616,20,20220,2021,12,2,2,44
54374617,20,20220,2021,12,0,0,426
54374617,20,20220,2021,12,0,1,285
54374617,20,20220,2021,12,0,2,345
54374617,20,20220,2021,12,1,0,312
54374617,20,20220,2021,12,1,1,177
54374617,20,20220,2021,12,1,2,214
54374617,20,20220,2021,12,2,0,342
54374617,20,20220,2021,12,2,1,205
54374617,20,20220,2021,12,2,2,248
54374618,20,20220,2021,12,0,0,652
54374618,20,20220,2021,12,0,1,569
54374618,20,20220,2021,12,0,2,615
54374618,20,20220,2021,12,1,0,416
54374618,20,20220,2021,12,1,1,564
54374618,20,20220,2021,12,1,2,492
54374618,20,20220,2021,12,2,0,477
54374618,20,20220,2021,12,2,1,565
54374618,20,20220,2021,12,2,2,524
54374619,20,20220,2021,12,0,0,770
54374619,20,20220,2021,12,0,1,1013
54374619,20,20220,2021,12,0,2,885
54374619,20,20220,2021,12,1,0,623
54374619,20,20220,2021,12,1,1,959
54374619,20,20220,2021,12,1,2,790
54374619,20,20220,2021,12,2,0,661
54374619,20,20220,2021,12,2,1,973
54374619,20,20220,2021,12,2,2,814
54374626,20,20220,2021,12,0,0,94
54374626,20,20220,2021,12,0,2,32
54374626,20,20220,2021,12,1,0,51
54374626,20,20220,2021,12,1,1,32
54374626,20,20220,2021,12,1,2,41
54374626,20,20220,2021,12,2,0,62
54374626,20,20220,2021,12,2,1,24
54374626,20,20220,2021,12,2,2,39
54374627,20,20220,2021,12,0,0,495
54374627,20,20220,2021,12,0,1,539
54374627,20,20220,2021,12,0,2,514
54374627,20,20220,2021,12,1,0,356
54374627,20,20220,2021,12,1,1,529
54374627,20,20220,2021,12,1,2,458
54374627,20,20220,2021,12,2,0,392
54374627,20,20220,2021,12,2,1,532
54374627,20,20220,2021,12,2,2,473
54374628,20,20220,2021,12,0,0,557
54374628,20,20220,2021,12,0,1,886
54374628,20,20220,2021,12,0,2,753
54374628,20,20220,2021,12,1,0,459
54374628,20,20220,2021,12,1,1,972
54374628,20,20220,2021,12,1,2,756
54374628,20,20220,2021,12,2,0,485
54374628,20,20220,2021,12,2,1,950
54374628,20,20220,2021,12,2,2,755
54374629,20,20220,2021,12,0,0,385
54374629,20,20220,2021,12,0,1,636
54374629,20,20220,2021,12,0,2,533
54374629,20,20220,2021,12,1,0,264
54374629,20,20220,2021,12,1,1,660
54374629,20,20220,2021,12,1,2,487
54374629,20,20220,2021,12,2,0,295
54374629,20,20220,2021,12,2,1,654
54374629,20,20220,2021,12,2,2,498
54374636,20,20220,2021,12,0,0,187
54374636,20,20220,2021,12,0,1,266
54374636,20,20220,2021,12,0,2,197
54374636,20,20220,2021,12,1,0,73
54374636,20,20220,2021,12,1,1,53
54374636,20,20220,2021,12,1,2,66
54374636,20,20220,2021,12,2,0,102
54374636,20,20220,2021,12,2,1,108
54374636,20,20220,2021,12,2,2,100
54374637,20,20220,2021,12,0,0,315
54374637,20,20220,2021,12,0,1,327
54374637,20,20220,2021,12,0,2,326
54374637,20,20220,2021,12,1,0,328
54374637,20,20220,2021,12,1,1,332
54374637,20,20220,2021,12,1,2,313
54374637,20,20220,2021,12,2,0,325
54374637,20,20220,2021,12,2,1,331
54374637,20,20220,2021,12,2,2,316
54374638,20,20220,2021,12,0,0,381
54374638,20,20220,2021,12,0,1,344
54374638,20,20220,2021,12,0,2,363
54374638,20,20220,2021,12,1,0,431
54374638,20,20220,2021,12,1,1,436
54374638,20,20220,2021,12,1,2,422
54374638,20,20220,2021,12,2,0,418
54374638,20,20220,2021,12,2,1,412
54374638,20,20220,2021,12,2,2,407
54374639,20,20220,2021,12,0,0,391
54374639,20,20220,2021,12,0,1,511
54374639,20,20220,2021,12,0,2,452
54374639,20,20220,2021,12,1,0,565
54374639,20,20220,2021,12,1,1,552
54374639,20,20220,2021,12,1,2,568
54374639,20,20220,2021,12,2,0,520
54374639,20,20220,2021,12,2,1,542
54374639,20,20220,2021,12,2,2,538
54374644,20,20220,2021,12,1,0,13
54374646,20,20220,2021,12,0,0,744
54374646,20,20220,2021,12,0,1,1303
54374646,20,20220,2021,12,0,2,1034
54374646,20,20220,2021,12,1,0,285
54374646,20,20220,2021,12,1,1,658
54374646,20,20220,2021,12,1,2,481
54374646,20,20220,2021,12,2,0,403
54374646,20,20220,2021,12,2,1,824
54374646,20,20220,2021,12,2,2,623
54374647,20,20220,2021,12,0,0,356
54374647,20,20220,2021,12,0,1,551
54374647,20,20220,2021,12,0,2,465
54374647,20,20220,2021,12,1,0,375
54374647,20,20220,2021,12,1,1,477
54374647,20,20220,2021,12,1,2,411
54374647,20,20220,2021,12,2,0,370
54374647,20,20220,2021,12,2,1,496
54374647,20,20220,2021,12,2,2,425
54374648,20,20220,2021,12,0,0,602
54374648,20,20220,2021,12,0,1,936
54374648,20,20220,2021,12,0,2,766
54374648,20,20220,2021,12,1,0,542
54374648,20,20220,2021,12,1,1,755
54374648,20,20220,2021,12,1,2,652
54374648,20,20220,2021,12,2,0,558
54374648,20,20220,2021,12,2,1,802
54374648,20,20220,2021,12,2,2,682
54374649,20,20220,2021,12,0,0,411
54374649,20,20220,2021,12,0,1,230
54374649,20,20220,2021,12,0,2,324
54374649,20,20220,2021,12,1,0,578
54374649,20,20220,2021,12,1,1,293
54374649,20,20220,2021,12,1,2,456
54374649,20,20220,2021,12,2,0,535
54374649,20,20220,2021,12,2,1,277
54374649,20,20220,2021,12,2,2,422
54374655,20,20220,2021,12,0,0,96
54374655,20,20220,2021,12,0,1,118
54374655,20,20220,2021,12,0,2,154
54374655,20,20220,2021,12,1,0,177
54374655,20,20220,2021,12,1,1,176
54374655,20,20220,2021,12,1,2,179
54374655,20,20220,2021,12,2,0,156
54374655,20,20220,2021,12,2,1,161
54374655,20,20220,2021,12,2,2,172
54374656,20,20220,2021,12,0,0,224
54374656,20,20220,2021,12,0,1,330
54374656,20,20220,2021,12,0,2,281
54374656,20,20220,2021,12,1,0,176
54374656,20,20220,2021,12,1,1,514
54374656,20,20220,2021,12,1,2,340
54374656,20,20220,2021,12,2,0,189
54374656,20,20220,2021,12,2,1,467
54374656,20,20220,2021,12,2,2,325
54374657,20,20220,2021,12,0,0,606
54374657,20,20220,2021,12,0,1,861
54374657,20,20220,2021,12,0,2,731
54374657,20,20220,2021,12,1,0,416
54374657,20,20220,2021,12,1,1,625
54374657,20,20220,2021,12,1,2,567
54374657,20,20220,2021,12,2,0,465
54374657,20,20220,2021,12,2,1,686
54374657,20,20220,2021,12,2,2,609
54374658,20,20220,2021,12,0,0,466
54374658,20,20220,2021,12,0,1,362
54374658,20,20220,2021,12,0,2,438
54374658,20,20220,2021,12,1,0,530
54374658,20,20220,2021,12,1,1,395
54374658,20,20220,2021,12,1,2,471
54374658,20,20220,2021,12,2,0,514
54374658,20,20220,2021,12,2,1,387
54374658,20,20220,2021,12,2,2,462
54374659,20,20220,2021,12,0,0,190
54374659,20,20220,2021,12,0,1,110
54374659,20,20220,2021,12,0,2,132
54374659,20,20220,2021,12,1,0,115
54374659,20,20220,2021,12,1,1,60
54374659,20,20220,2021,12,1,2,90
54374659,20,20220,2021,12,2,0,135
54374659,20,20220,2021,12,2,1,73
54374659,20,20220,2021,12,2,2,101
54374665,20,20220,2021,12,0,0,23
54374665,20,20220,2021,12,1,0,18
54374665,20,20220,2021,12,2,0,20
54374667,20,20220,2021,12,0,0,96
54374667,20,20220,2021,12,0,1,16
54374667,20,20220,2021,12,0,2,36
54374667,20,20220,2021,12,1,0,65
54374667,20,20220,2021,12,1,1,53
54374667,20,20220,2021,12,1,2,58
54374667,20,20220,2021,12,2,0,73
54374667,20,20220,2021,12,2,1,43
54374667,20,20220,2021,12,2,2,52
54374668,20,20220,2021,12,0,0,300
54374668,20,20220,2021,12,0,1,470
54374668,20,20220,2021,12,0,2,411
54374668,20,20220,2021,12,1,0,338
54374668,20,20220,2021,12,1,1,415
54374668,20,20220,2021,12,1,2,403
54374668,20,20220,2021,12,2,0,328
54374668,20,20220,2021,12,2,1,429
54374668,20,20220,2021,12,2,2,405
54374700,20,20220,2021,12,0,0,2480
54374700,20,20220,2021,12,0,1,2711
54374700,20,20220,2021,12,0,2,2691
54374700,20,20220,2021,12,1,0,2298
54374700,20,20220,2021,12,1,1,2686
54374700,20,20220,2021,12,1,2,2470
54374700,20,20220,2021,12,2,0,2345
54374700,20,20220,2021,12,2,1,2692
54374700,20,20220,2021,12,2,2,2527
54374701,20,20220,2021,12,0,0,2016
54374701,20,20220,2021,12,0,1,1090
54374701,20,20220,2021,12,0,2,1383
54374701,20,20220,2021,12,1,0,1806
54374701,20,20220,2021,12,1,1,1052
54374701,20,20220,2021,12,1,2,1370
54374701,20,20220,2021,12,2,0,1860
54374701,20,20220,2021,12,2,1,1062
54374701,20,20220,2021,12,2,2,1374
54374702,20,20220,2021,12,0,0,348
54374702,20,20220,2021,12,0,1,412
54374702,20,20220,2021,12,0,2,372
54374702,20,20220,2021,12,1,0,133
54374702,20,20220,2021,12,1,1,399
